complete_game,earned_runs,hbp,hits,hits_per_nine,homeruns,hr_per_nine,innings_pitched,left_on_base,pitcher_age,pitchers_used,runs,so_per_nine,so_walk,strikeouts,team,walks,walks_per_nine,whip,year
4,410,38,970,8.4,100,0.9,1036.2,765,26.2,16,454,7.0,2.80,805,MON,288,2.5,1.214,1994.0
7,470,21,1069,9.4,117,1.0,1023.0,788,28.6,18,526,5.6,1.93,640,NYM,332,2.9,1.370,1994.0
8,492,21,1045,9.2,120,1.1,1019.2,813,29.8,17,534,5.8,1.65,656,NYY,398,3.5,1.415,1994.0
12,535,34,979,8.8,128,1.1,1003.1,824,29.8,20,589,6.6,1.44,732,OAK,510,4.6,1.484,1994.0
7,438,28,1028,9.0,98,0.9,1024.1,868,29.3,20,497,6.1,1.85,699,PHI,377,3.3,1.372,1994.0
8,518,41,1094,9.8,117,1.0,1005.2,796,27.2,18,580,5.8,1.76,650,PIT,370,3.3,1.456,1994.0
8,474,25,1008,8.7,99,0.9,1045.2,835,26.8,20,531,7.4,2.19,862,SDP,393,3.4,1.340,1994.0
13,546,28,1051,9.6,109,1.0,984.0,843,27.1,20,616,7.0,1.57,763,SEA,486,4.4,1.562,1994.0
2,454,37,1014,8.9,122,1.1,1025.1,793,28.5,17,500,5.7,1.76,655,SFG,372,3.3,1.352,1994.0
7,581,38,1154,10.2,134,1.2,1018.0,795,29.4,18,621,5.6,1.78,632,STL,355,3.1,1.482,1994.0
10,620,32,1176,10.3,157,1.4,1023.0,829,29.0,22,697,6.0,1.73,683,TEX,394,3.5,1.535,1994.0
13,535,32,1053,9.2,127,1.1,1025.0,882,29.0,17,579,7.3,1.73,832,TOR,482,4.2,1.498,1994.0
18,494,32,1184,8.2,107,0.7,1291.2,995,27.4,20,540,7.6,2.49,1087,ATL,436,3.0,1.254,1995.0
19,607,37,1165,8.3,149,1.1,1267.0,941,29.3,23,640,6.6,1.78,930,BAL,523,3.7,1.332,1995.0
7,631,46,1338,9.3,127,0.9,1292.2,1024,29.1,26,698,6.2,1.87,888,BOS,476,3.3,1.403,1995.0
8,645,43,1310,9.2,163,1.1,1284.1,1021,30.7,20,697,6.3,1.85,901,CAL,486,3.4,1.398,1995.0
6,597,34,1313,9.1,162,1.1,1301.0,1090,27.8,21,671,6.4,1.79,926,CHC,518,3.6,1.407,1995.0
12,693,39,1374,9.6,164,1.1,1284.2,1122,27.6,26,758,6.2,1.45,892,CHW,617,4.3,1.550,1995.0
8,578,31,1270,8.9,131,0.9,1289.1,954,28.3,24,623,6.3,2.13,903,CIN,424,3.0,1.314,1995.0
10,554,45,1261,8.7,135,0.9,1301.0,1002,30.6,20,607,6.4,2.08,926,CLE,445,3.1,1.311,1995.0
1,711,41,1443,10.1,160,1.1,1288.1,1058,28.6,20,783,6.2,1.74,891,COL,512,3.6,1.517,1995.0
5,778,45,1509,10.7,170,1.2,1275.0,1105,27.8,22,844,5.1,1.36,729,DET,536,3.8,1.604,1995.0
12,610,46,1299,9.1,139,1.0,1286.0,1097,28.3,27,673,7.0,1.77,994,FLA,562,3.9,1.447,1995.0
6,596,50,1357,9.2,118,0.8,1320.1,1068,27.9,19,674,7.2,2.30,1056,HOU,460,3.1,1.376,1995.0
11,642,38,1323,9.2,142,1.0,1288.0,1006,28.0,21,691,5.3,1.52,763,KCR,503,3.5,1.418,1995.0
16,526,37,1188,8.3,125,0.9,1295.0,987,27.7,21,609,7.4,2.29,1060,LAD,462,3.2,1.274,1995.0
7,689,47,1391,9.7,146,1.0,1286.0,1102,27.3,22,747,4.9,1.16,699,MIL,603,4.2,1.551,1995.0
7,815,36,1450,10.3,210,1.5,1272.2,1007,25.7,22,889,5.6,1.48,790,MIN,533,3.8,1.558,1995.0
7,586,59,1286,9.0,128,0.9,1283.2,1002,27.6,21,638,6.7,2.28,950,MON,416,2.9,1.326,1995.0
9,556,35,1296,9.0,133,0.9,1291.0,992,27.2,22,618,6.3,2.25,901,NYM,401,2.8,1.314,1995.0
18,651,32,1286,9.0,159,1.1,1284.2,1033,28.1,20,688,6.4,1.70,908,NYY,535,3.7,1.417,1995.0
8,698,53,1320,9.3,153,1.1,1273.0,1026,30.9,23,761,6.3,1.60,890,OAK,556,3.9,1.474,1995.0
8,603,55,1241,8.7,134,0.9,1290.1,1046,27.1,26,658,6.8,1.82,980,PHI,538,3.8,1.379,1995.0
11,666,57,1407,9.9,130,0.9,1275.1,1056,26.4,21,736,6.1,1.83,871,PIT,477,3.4,1.477,1995.0
6,590,51,1242,8.7,142,1.0,1284.2,1003,26.6,20,672,7.3,2.04,1047,SDP,512,3.6,1.365,1995.0
9,644,47,1343,9.4,149,1.0,1289.1,1167,28.8,24,708,7.5,1.81,1068,SEA,591,4.1,1.500,1995.0
12,699,56,1368,9.5,173,1.2,1293.2,1015,28.6,25,776,5.6,1.59,801,SFG,505,3.5,1.448,1995.0
4,575,40,1290,9.2,135,1.0,1265.2,965,30.2,21,658,6.0,1.89,842,STL,445,3.2,1.371,1995.0
14,665,36,1385,9.7,152,1.1,1285.0,1051,30.6,22,720,5.9,1.63,838,TEX,514,3.6,1.478,1995.0
16,701,51,1336,9.3,145,1.0,1292.2,1118,28.7,20,777,6.2,1.37,894,TOR,654,4.6,1.539,1995.0
14,575,19,1372,8.4,120,0.7,1469.0,1077,27.9,18,648,7.6,2.76,1245,ATL,451,2.8,1.241,1996.0
13,839,38,1604,9.8,209,1.3,1468.2,1151,28.9,23,903,6.4,1.75,1047,BAL,597,3.7,1.499,1996.0
17,807,50,1606,9.9,185,1.1,1458.0,1338,28.7,23,921,7.2,1.61,1165,BOS,722,4.5,1.597,1996.0
12,847,84,1546,9.7,219,1.4,1439.0,1201,29.1,30,943,6.6,1.59,1052,CAL,662,4.1,1.534,1996.0
10,705,55,1447,8.9,184,1.1,1456.1,1128,28.3,17,771,6.3,1.88,1027,CHC,546,3.4,1.369,1996.0
7,733,36,1529,9.4,174,1.1,1461.0,1228,27.8,22,794,6.4,1.69,1039,CHW,616,3.8,1.468,1996.0
6,692,42,1447,9.0,167,1.0,1443.0,1175,29.2,24,773,6.8,1.84,1089,CIN,591,3.7,1.412,1996.0
13,700,39,1530,9.5,173,1.1,1452.1,1119,30.3,18,769,6.4,2.13,1033,CLE,484,3.0,1.387,1996.0
5,884,69,1597,10.1,198,1.3,1422.2,1159,28.8,21,964,5.9,1.49,932,COL,624,3.9,1.561,1996.0
10,1015,80,1699,10.7,241,1.5,1432.2,1312,26.7,27,1103,6.0,1.22,957,DET,784,4.9,1.733,1996.0
8,634,57,1386,8.6,113,0.7,1443.0,1151,28.0,23,703,6.5,1.76,1050,FLA,598,3.7,1.375,1996.0
13,702,70,1541,9.6,154,1.0,1447.0,1231,28.5,22,792,7.2,2.16,1163,HOU,539,3.4,1.437,1996.0
17,733,56,1563,9.7,176,1.1,1450.0,1115,29.0,19,786,5.7,2.01,926,KCR,460,2.9,1.395,1996.0
6,564,39,1378,8.5,125,0.8,1466.1,1172,28.2,15,652,7.4,2.27,1212,LAD,534,3.3,1.304,1996.0
6,826,57,1570,9.8,213,1.3,1447.1,1196,27.2,24,899,5.3,1.33,846,MIL,635,3.9,1.523,1996.0
13,844,41,1561,9.8,233,1.5,1439.2,1136,25.8,18,900,6.0,1.65,959,MIN,581,3.6,1.488,1996.0
11,605,56,1353,8.4,152,0.9,1441.1,1127,27.5,18,668,7.5,2.50,1206,MON,482,3.0,1.273,1996.0
10,675,44,1517,9.5,159,1.0,1440.0,1189,27.4,17,779,6.2,1.88,999,NYM,532,3.3,1.423,1996.0
6,744,49,1469,9.2,143,0.9,1440.0,1182,29.3,24,787,7.1,1.87,1139,NYY,610,3.8,1.444,1996.0
7,841,52,1638,10.1,205,1.3,1456.1,1236,27.1,20,900,5.5,1.37,884,OAK,644,4.0,1.567,1996.0
12,708,35,1463,9.3,160,1.0,1423.1,1078,27.7,25,790,6.6,2.05,1044,PHI,510,3.2,1.386,1996.0
5,744,50,1602,9.9,183,1.1,1453.1,1145,27.9,25,833,6.5,2.18,1044,PIT,479,3.0,1.432,1996.0
5,616,45,1395,8.4,138,0.8,1489.0,1143,28.7,19,682,7.2,2.36,1194,SDP,506,3.1,1.277,1996.0
4,829,60,1562,9.8,216,1.4,1431.2,1161,27.8,25,895,6.3,1.65,1000,SEA,605,3.8,1.514,1996.0
9,755,67,1520,9.5,194,1.2,1442.1,1141,28.4,20,862,6.2,1.75,997,SFG,570,3.6,1.449,1996.0
13,641,35,1380,8.6,173,1.1,1452.1,1121,30.9,18,706,6.5,1.95,1050,STL,539,3.3,1.321,1996.0
19,749,43,1569,9.7,168,1.0,1449.1,1211,30.5,17,799,6.1,1.68,976,TEX,582,3.6,1.484,1996.0
19,734,36,1476,9.2,187,1.2,1445.2,1125,28.3,20,809,6.4,1.69,1033,TOR,610,3.8,1.443,1996.0
9,730,54,1506,9.3,202,1.2,1454.2,1207,28.3,21,794,6.5,1.74,1050,ANA,605,3.7,1.451,1997.0
21,518,31,1319,8.1,111,0.7,1465.2,1079,28.5,17,581,7.3,2.66,1196,ATL,450,2.8,1.207,1997.0
8,635,30,1404,8.6,164,1.0,1461.0,1155,30.7,17,681,7.0,2.02,1139,BAL,563,3.5,1.346,1997.0
7,782,70,1569,9.7,149,0.9,1451.2,1228,27.8,25,857,6.1,1.62,987,BOS,611,3.8,1.502,1997.0
6,705,43,1451,9.1,185,1.2,1429.0,1180,28.2,21,759,6.8,1.82,1072,CHC,590,3.7,1.428,1997.0
6,748,32,1505,9.5,175,1.1,1422.1,1162,29.4,22,833,6.1,1.67,961,CHW,575,3.6,1.462,1997.0
5,710,77,1408,8.7,173,1.1,1449.0,1153,29.6,25,764,7.2,2.08,1159,CIN,558,3.5,1.357,1997.0
4,749,51,1528,9.6,181,1.1,1425.2,1168,29.7,21,815,6.5,1.80,1036,CLE,575,3.6,1.475,1997.0
9,836,67,1697,10.7,196,1.2,1432.2,1211,27.9,23,908,5.5,1.54,870,COL,566,3.6,1.580,1997.0
13,732,43,1476,9.2,178,1.1,1445.2,1119,27.5,20,790,6.1,1.78,982,DET,552,3.4,1.403,1997.0
12,615,63,1353,8.4,131,0.8,1446.2,1214,27.5,20,669,7.4,1.86,1188,FLA,639,4.0,1.377,1997.0
16,594,52,1379,8.5,134,0.8,1459.0,1129,27.0,18,660,7.0,2.23,1138,HOU,511,3.2,1.295,1997.0
11,753,54,1530,9.5,186,1.2,1443.0,1128,27.6,25,820,6.0,1.81,961,KCR,531,3.3,1.428,1997.0
6,587,45,1325,8.2,163,1.0,1459.1,1168,28.8,16,645,7.6,2.26,1232,LAD,546,3.4,1.282,1997.0
6,669,61,1419,8.9,177,1.1,1427.1,1096,28.3,21,742,6.4,1.87,1016,MIL,542,3.4,1.374,1997.0
10,796,33,1596,10.0,187,1.2,1434.0,1087,28.1,18,861,5.7,1.83,908,MIN,495,3.1,1.458,1997.0
27,665,63,1365,8.5,149,0.9,1447.0,1108,26.4,21,740,7.1,2.04,1138,MON,557,3.5,1.328,1997.0
7,640,47,1452,9.0,160,1.0,1459.1,1123,29.4,21,709,6.1,1.95,982,NYM,504,3.1,1.340,1997.0
11,626,45,1463,9.0,144,0.9,1467.2,1188,29.6,18,688,7.1,2.19,1165,NYY,532,3.3,1.359,1997.0
2,880,64,1734,10.8,197,1.2,1445.1,1318,27.8,26,946,5.9,1.48,953,OAK,642,4.0,1.644,1997.0
13,765,58,1441,9.1,171,1.1,1420.1,1127,27.9,23,840,7.7,1.96,1209,PHI,616,3.9,1.448,1997.0
6,683,64,1503,9.4,143,0.9,1436.0,1223,25.7,21,760,6.8,1.93,1080,PIT,560,3.5,1.437,1997.0
5,802,61,1581,9.8,172,1.1,1450.0,1188,28.1,21,891,6.6,1.78,1059,SDP,596,3.7,1.501,1997.0
9,769,66,1500,9.3,192,1.2,1447.2,1192,30.4,24,833,7.5,2.02,1207,SEA,598,3.7,1.449,1997.0
5,706,39,1494,9.3,160,1.0,1446.0,1153,28.9,23,793,6.5,1.81,1044,SFG,578,3.6,1.433,1997.0
5,627,59,1422,8.8,124,0.8,1455.2,1147,29.5,25,708,7.0,2.11,1130,STL,536,3.3,1.345,1997.0
8,745,38,1598,10.1,169,1.1,1429.2,1197,29.7,20,823,5.8,1.71,925,TEX,541,3.4,1.496,1997.0
19,628,39,1453,9.1,167,1.0,1442.2,1127,28.8,20,694,7.2,2.31,1150,TOR,497,3.1,1.352,1997.0
3,720,47,1481,9.2,164,1.0,1444.0,1211,29.8,19,783,6.8,1.73,1091,ANA,630,3.9,1.462,1998.0
7,737,41,1463,9.2,188,1.2,1432.1,1042,27.4,25,812,5.7,1.86,908,ARI,489,3.1,1.363,1998.0
24,520,35,1291,8.1,117,0.7,1438.2,1070,29.5,19,581,7.7,2.64,1232,ATL,467,2.9,1.222,1998.0
16,754,46,1505,9.5,169,1.1,1431.1,1134,30.5,22,785,6.7,1.99,1065,BAL,535,3.4,1.425,1998.0
5,667,53,1406,8.8,168,1.1,1436.0,1104,29.5,23,729,6.4,2.03,1025,BOS,504,3.2,1.330,1998.0
7,733,48,1528,9.3,180,1.1,1477.1,1248,28.8,25,792,7.4,2.10,1207,CHC,575,3.5,1.424,1998.0
8,835,54,1569,9.8,211,1.3,1438.2,1121,26.4,20,931,5.7,1.57,911,CHW,580,3.6,1.494,1998.0
6,711,52,1400,8.7,170,1.1,1441.1,1122,28.0,24,760,6.9,1.92,1098,CIN,573,3.6,1.369,1998.0
9,721,67,1552,9.6,171,1.1,1460.0,1234,29.8,23,779,6.4,1.84,1037,CLE,563,3.5,1.449,1998.0
9,794,63,1583,9.9,174,1.1,1432.2,1124,27.8,19,855,6.0,1.69,951,COL,562,3.5,1.497,1998.0
9,792,40,1551,9.7,185,1.2,1446.1,1125,26.6,20,863,5.9,1.59,947,DET,595,3.7,1.484,1998.0
11,834,58,1617,10.0,182,1.1,1449.2,1281,24.5,22,923,6.3,1.42,1016,FLA,715,4.4,1.609,1998.0
12,572,42,1435,8.8,147,0.9,1471.1,1180,27.8,18,620,7.3,2.55,1187,HOU,465,2.8,1.291,1998.0
6,822,60,1590,10.0,196,1.2,1436.1,1161,28.8,22,899,6.3,1.76,999,KCR,568,3.6,1.502,1998.0
16,612,56,1332,8.3,135,0.8,1447.1,1148,27.6,25,678,7.3,2.01,1178,LAD,587,3.7,1.326,1998.0
2,746,61,1538,9.5,188,1.2,1451.0,1160,28.1,23,812,6.6,1.93,1063,MIL,550,3.4,1.439,1998.0
7,764,44,1622,10.1,180,1.1,1447.2,1161,28.7,17,818,5.9,2.08,952,MIN,457,2.8,1.436,1998.0
4,695,57,1448,9.1,156,1.0,1427.0,1143,25.7,19,783,6.4,1.91,1017,MON,533,3.4,1.388,1998.0
9,609,68,1381,8.5,152,0.9,1458.0,1142,31.7,20,645,7.0,2.12,1129,NYM,532,3.3,1.312,1998.0
22,619,68,1357,8.4,156,1.0,1456.2,1074,30.2,19,656,6.7,2.32,1080,NYY,466,2.9,1.251,1998.0
12,766,56,1555,9.8,179,1.1,1434.0,1142,31.0,19,866,5.8,1.74,922,OAK,529,3.3,1.453,1998.0
21,754,54,1476,9.1,188,1.2,1463.0,1142,29.3,21,808,7.2,2.16,1176,PHI,544,3.3,1.381,1998.0
7,629,31,1433,8.9,147,0.9,1449.0,1152,26.5,17,718,6.9,2.10,1112,PIT,530,3.3,1.355,1998.0
14,587,49,1384,8.6,139,0.9,1454.2,1152,29.8,21,635,7.5,2.43,1217,SDP,501,3.1,1.296,1998.0
17,781,60,1530,9.7,196,1.2,1424.1,1143,31.3,20,855,7.3,2.19,1156,SEA,528,3.3,1.445,1998.0
6,686,52,1457,8.9,171,1.0,1477.0,1192,31.8,17,739,6.6,1.94,1089,SFG,562,3.4,1.367,1998.0
6,703,54,1513,9.3,151,0.9,1469.2,1201,28.9,23,782,6.0,1.74,972,STL,558,3.4,1.409,1998.0
7,698,81,1425,8.9,171,1.1,1443.0,1189,27.9,22,751,6.3,1.57,1008,TBD,643,4.0,1.433,1998.0
10,794,45,1624,10.2,164,1.0,1431.1,1192,29.9,21,871,6.3,1.92,994,TEX,519,3.3,1.497,1998.0
10,697,45,1443,8.9,169,1.0,1465.0,1189,30.3,20,768,7.1,1.97,1154,TOR,587,3.6,1.386,1998.0
4,762,56,1472,9.3,177,1.1,1431.1,1138,31.5,20,826,5.5,1.41,877,ANA,624,3.9,1.464,1999.0
16,615,49,1387,8.5,176,1.1,1467.1,1155,30.6,20,676,7.3,2.21,1198,ARI,543,3.3,1.315,1999.0
9,593,26,1398,8.6,142,0.9,1471.0,1144,28.6,22,661,7.3,2.36,1197,ATL,507,3.1,1.295,1999.0
17,760,49,1468,9.2,198,1.2,1435.0,1139,30.1,21,815,6.2,1.52,982,BAL,647,4.1,1.474,1999.0
6,638,55,1396,8.7,160,1.0,1436.2,1092,30.1,25,718,7.1,2.41,1131,BOS,469,2.9,1.298,1999.0
11,837,27,1619,10.2,221,1.4,1430.2,1147,28.8,25,920,6.2,1.85,980,CHC,529,3.3,1.501,1999.0
6,786,61,1608,10.1,210,1.3,1438.1,1267,26.4,21,870,6.1,1.62,968,CHW,596,3.7,1.532,1999.0
6,647,45,1309,8.1,190,1.2,1462.0,1124,28.0,17,711,6.7,1.70,1081,CIN,636,3.9,1.330,1999.0
3,788,54,1503,9.3,197,1.2,1450.1,1163,30.6,25,860,7.0,1.77,1120,CLE,634,3.9,1.473,1999.0
12,955,60,1700,10.7,237,1.5,1429.0,1259,28.9,18,1028,6.5,1.40,1032,COL,737,4.6,1.705,1999.0
4,817,70,1528,9.7,209,1.3,1421.0,1141,27.6,21,882,6.2,1.67,976,DET,583,3.7,1.486,1999.0
6,781,54,1560,9.8,171,1.1,1435.2,1230,26.0,21,852,5.9,1.44,943,FLA,655,4.1,1.543,1999.0
12,620,40,1485,9.2,128,0.8,1458.2,1148,27.4,15,675,7.4,2.52,1204,HOU,478,2.9,1.346,1999.0
11,844,68,1607,10.2,202,1.3,1420.2,1204,26.9,27,921,5.3,1.29,831,KCR,643,4.1,1.584,1999.0
8,718,62,1438,8.9,192,1.2,1453.0,1171,28.6,21,787,6.7,1.81,1077,LAD,594,3.7,1.398,1999.0
2,813,51,1618,10.1,213,1.3,1442.2,1263,28.2,24,886,6.2,1.60,987,MIL,616,3.8,1.549,1999.0
13,791,28,1591,10.1,208,1.3,1423.1,1101,26.3,18,845,5.9,1.90,927,MIN,487,3.1,1.460,1999.0
6,748,60,1505,9.4,152,1.0,1434.1,1165,25.5,21,853,6.5,1.82,1043,MON,572,3.6,1.448,1999.0
5,691,52,1372,8.5,167,1.0,1456.2,1151,32.7,23,711,7.2,1.90,1172,NYM,617,3.8,1.365,1999.0
6,661,57,1402,8.8,158,1.0,1439.2,1183,31.2,18,731,6.9,1.91,1111,NYY,581,3.6,1.377,1999.0
6,750,54,1537,9.6,160,1.0,1438.1,1148,31.4,23,846,6.1,1.70,967,OAK,569,3.6,1.464,1999.0
11,787,58,1494,9.3,212,1.3,1438.1,1187,28.3,22,846,6.4,1.64,1030,PHI,627,3.9,1.475,1999.0
8,689,51,1444,9.1,160,1.0,1433.1,1190,26.8,21,782,6.8,1.71,1083,PIT,633,4.0,1.449,1999.0
5,705,35,1454,9.2,193,1.2,1420.1,1105,28.8,20,781,6.8,2.04,1078,SDP,529,3.4,1.396,1999.0
7,834,71,1613,10.1,191,1.2,1433.2,1265,28.2,28,905,6.2,1.43,980,SEA,684,4.3,1.602,1999.0
6,762,51,1486,9.2,194,1.2,1456.1,1230,28.6,16,831,6.6,1.64,1076,SFG,655,4.0,1.470,1999.0
5,761,63,1519,9.5,161,1.0,1445.1,1253,28.6,22,838,6.4,1.54,1025,STL,667,4.2,1.512,1999.0
6,805,79,1606,10.1,172,1.1,1433.0,1270,29.6,24,913,6.6,1.52,1055,TBD,695,4.4,1.606,1999.0
6,809,40,1626,10.2,186,1.2,1436.1,1145,30.1,20,859,6.1,1.92,979,TEX,509,3.2,1.486,1999.0
14,787,53,1582,9.9,191,1.2,1439.0,1189,27.9,22,862,6.3,1.75,1009,TOR,575,3.6,1.499,1999.0
5,805,36,1534,9.5,228,1.4,1448.0,1188,28.9,25,869,5.3,1.28,846,ANA,662,4.1,1.517,2000.0
16,698,42,1441,9.0,190,1.2,1443.2,1073,31.6,17,754,7.6,2.44,1220,ARI,500,3.1,1.344,2000.0
13,648,37,1428,8.9,165,1.0,1440.1,1130,31.4,22,714,6.8,2.26,1093,ATL,484,3.0,1.327,2000.0
14,855,36,1547,9.7,202,1.3,1433.1,1220,29.1,22,913,6.4,1.53,1017,BAL,665,4.2,1.543,2000.0
7,683,58,1433,8.9,173,1.1,1452.2,1122,30.2,24,745,6.9,2.25,1121,BOS,498,3.1,1.329,2000.0
10,849,62,1505,9.3,231,1.4,1454.2,1183,28.4,24,904,7.1,1.74,1143,CHC,658,4.1,1.487,2000.0
5,751,54,1509,9.4,195,1.2,1450.1,1147,26.5,22,839,6.4,1.69,1037,CHW,614,3.8,1.464,2000.0
8,700,43,1446,8.9,190,1.2,1456.1,1228,28.5,21,765,6.3,1.54,1015,CIN,659,4.1,1.445,2000.0
6,775,42,1511,9.4,173,1.1,1442.1,1237,30.2,32,816,7.6,1.82,1213,CLE,666,4.2,1.509,2000.0
7,835,72,1568,9.9,221,1.4,1430.0,1153,29.9,25,897,6.3,1.70,1001,COL,588,3.7,1.508,2000.0
6,755,47,1583,9.9,177,1.1,1443.1,1138,29.1,23,827,6.1,1.97,978,DET,496,3.1,1.440,2000.0
5,729,43,1477,9.3,169,1.1,1429.2,1221,26.7,18,797,6.6,1.62,1051,FLA,650,4.1,1.488,2000.0
